School_id,teacher ID,SubjectMasterID,Subject Code,subject Name,YearID,DivisionID,DivisionName,SemesterID,SemesterName,BranchID,BranchName,DeptID,DeptName,CourseLevel,Year
COEP,50004057,605,EWW(DE)-15002,RF and Microwave Circuit Design,11,4290,Div-1,86,Semester I,27,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,410225004,446,MA-12004,Engineering Mathematics-III,11,4290,Div-1,72,Semester III,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,10910001,597,BP-15001,Fundamentals of Building Structures,11,4290,Div-1,19,Semester I,11,Planning,21,,UG,2015
COEP,10910001,598,BP-15002,Materials and Principles of Construction,11,4290,Div-1,19,Semester I,11,Planning,21,,UG,2015
COEP,10910001,599,BP-15003,Materials and Principles of Construction Lab,11,4290,Div-1,19,Semester I,11,Planning,21,,UG,2015
COEP,411201080,471,BP-12006,Planning and Design Lab - III,11,4290,Div-1,75,Semester III,11,Planning,21,,UG,2015
COEP,411501101,469,BP-12004,Computer Aided Design In Planning,11,4290,Div-1,75,Semester III,11,Planning,21,,UG,2015
COEP,411501101,466,BP-12002,Planning Theory-I,11,4290,Div-1,75,Semester III,11,Planning,21,,UG,2015
COEP,411401094,470,BP-12005,Traffic and Transportation Planning -I,11,4290,Div-1,75,Semester III,11,Planning,21,,UG,2015
COEP,411301085,304,BP-12002,Planning and Design Lab I,11,4290,Div-1,19,Semester I,11,Planning,21,,UG,2015
COEP,411301085,601,BP-15004,Planning and Design Studio - I,11,4290,Div-1,19,Semester I,11,Planning,21,,UG,2015
COEP,4108007011,847,MM(ILE)-15001,NanoMaterials & NanoTechnolog,11,4290,Div-1,91,Semester I,33,Metallurgy and Material Science,3,,PG,2015
COEP,4196007007,854,MPH-15005,Corrosion Engineering,11,4290,Div-1,91,Semester I,33,Metallurgy and Material Science,3,,PG,2015
COEP,411507053,858,MPH-15009,Lab Practice ? I,11,4290,Div-1,91,Semester I,33,Metallurgy and Material Science,3,,PG,2015
COEP,411507055,853,MPH-15004,Mathematical Modeling in Metallurgical Processes,11,4290,Div-1,91,Semester I,33,Metallurgy and Material Science,3,,PG,2015
COEP,4190007008,855,MPH-15006,Phase Transformations,11,4290,Div-1,91,Semester I,33,Metallurgy and Material Science,3,,PG,2015
COEP,4108007009,857,MPH-15008,Seminar ? I,11,4290,Div-1,91,Semester I,33,Metallurgy and Material Science,3,,PG,2015
COEP,4108007009,859,MPH(DE)-15001,Concepts in Materials Science,11,4290,Div-1,91,Semester I,33,Metallurgy and Material Science,3,,PG,2015
COEP,4198007004,861,MPH(DE)-15003,Theory and Practice of Sintering,11,4290,Div-1,91,Semester I,33,Metallurgy and Material Science,3,,PG,2015
COEP,4108007011,847,MM(ILE)-15001,NanoMaterials & NanoTechnolog,11,4290,Div-1,93,Semester I,34,Metallurgy and Material Science,3,,PG,2015
COEP,411307049,866,MPR-15005,Advances In Iron and Steel making,11,4290,Div-1,93,Semester I,34,Metallurgy and Material Science,3,,PG,2015
COEP,411307049,862,MPR-15003,Heat and Mass Transfer,11,4290,Div-1,93,Semester I,34,Metallurgy and Material Science,3,,PG,2015
COEP,4108007011,879,MPR-15007,Lab Practice I,11,4290,Div-1,93,Semester I,34,Metallurgy and Material Science,3,,PG,2015
COEP,4108007009,880,MPR-15008,Seminar 1,11,4290,Div-1,93,Semester I,34,Metallurgy and Material Science,3,,PG,2015
COEP,4198007004,871,MPR(DE)-15001,Theory and Practice of Sintering,11,4290,Div-1,93,Semester I,34,Metallurgy and Material Science,3,,PG,2015
COEP,4108007009,883,MPR(DE)-15006,Concepts in Materials Science,11,4290,Div-1,93,Semester I,34,Metallurgy and Material Science,3,,PG,2015
COEP,4105008003,671,PME-15003,"Additive Manufacturing Processes, Machines and Applications",11,4290,Div-1,94,Semester I,35,Production Engineering,2,,PG,2015
COEP,411308066,672,PME-15004,Advanced Manufacturing Laboratory-I,11,4290,Div-1,94,Semester I,35,Production Engineering,2,,PG,2015
COEP,410825001,445,MA-15005,"Experimental Designs, Data Analysis and Quality Control",11,4290,Div-1,94,Semester I,35,Production Engineering,2,,PG,2015
COEP,4186008008,669,PME-15001,Robotics and Manufacturing Automation,11,4290,Div-1,94,Semester I,35,Production Engineering,2,,PG,2015
COEP,411308066,680,MA-15007,Experimental Design and Data Analysis Laboratory,11,4290,Div-1,94,Semester I,35,Production Engineering,2,,PG,2015
COEP,410908009,844,PE(ILE)-15004,Project Planning and Control ,11,4290,Div-1,94,Semester I,35,Production Engineering,2,,PG,2015
COEP,411008011,845,PE(ILE)-15005,Reliability Engineering ,11,4290,Div-1,94,Semester I,35,Production Engineering,2,,PG,2015
COEP,411008014,842,PE(ILE)-15003,Supply Chain and Logistic Management,11,4290,Div-1,94,Semester I,35,Production Engineering,2,,PG,2015
COEP,410825001,445,MA-15005,"Experimental Designs, Data Analysis and Quality Control",11,4290,Div-1,37,Semester I,36,Production Engineering,2,,PG,2015
COEP,4108008004,676,PPM-15003,Financial Planning and Management,11,4290,Div-1,37,Semester I,36,Production Engineering,2,,PG,2015
COEP,411008011,674,PPM-15001,Performance Modelling of Production Systems,11,4290,Div-1,37,Semester I,36,Production Engineering,2,,PG,2015
COEP,411308066,681,PPM-15004,Software Laboratory-I,11,4290,Div-1,37,Semester I,36,Production Engineering,2,,PG,2015
COEP,410908009,684,PPM-15005,Production and Operations Management,11,4290,Div-1,37,Semester I,36,Production Engineering,2,,PG,2015
COEP,410908009,844,PE(ILE)-15004,Project Planning and Control ,11,4290,Div-1,37,Semester I,36,Production Engineering,2,,PG,2015
COEP,411008011,845,PE(ILE)-15005,Reliability Engineering ,11,4290,Div-1,37,Semester I,36,Production Engineering,2,,PG,2015
COEP,411008014,842,PE(ILE)-15003,Supply Chain and Logistic Management,11,4290,Div-1,37,Semester I,36,Production Engineering,2,,PG,2015
COEP,410825001,445,MA-15005,"Experimental Designs, Data Analysis and Quality Control",11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,411308064,701,MCH-15002,Mechatronics System Design,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,411308064,704,MCH-15003,Mechatronics System Design Laboratory,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,410003004,703,EE-15002,Power Electronics and Drives,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,410003004,706,EE-15003,Power Electronics and Drives Laboratory,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,411404052,699,ETC-15006,Principles of Electronics,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,411108015,697,MCH-15001,Principles of Design of Machine Elements,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,410908009,844,PE(ILE)-15004,Project Planning and Control ,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,411008011,845,PE(ILE)-15005,Reliability Engineering ,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,411008014,842,PE(ILE)-15003,Supply Chain and Logistic Management,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,411517093,464,ML-12001,Environmental Studies,11,4290,Div-1,68,Semester III,5,Information Technology ,8,,UG,2015
COEP,411517093,464,ML-12001,Environmental Studies,11,4290,Div-1,67,Semester III,3,Computer Engineering,8,,UG,2015
COEP,411517093,464,ML-12001,Environmental Studies,11,4290,Div-1,72,Semester III,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,50004057,877,EWW(DE)-15004,RF and Microwave Circuit Design Lab,11,4290,Div-1,86,Semester I,27,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,410502023,533,CT-12003,Discrete Structures and Graph Theory,11,4290,Div-1,68,Semester III,5,Information Technology ,8,,UG,2015
COEP,410225002,446,MA-12004,Engineering Mathematics-III,11,4290,Div-1,68,Semester III,5,Information Technology ,8,,UG,2015
COEP,411019010,424,PH-15001,Optics and Modern Physics,11,4294,Div-5,25,Semester I,9,Production Engineering (Sandwich),2,,UG,2015
COEP,411019010,424,PH-15001,Optics and Modern Physics,11,4294,Div-5,15,Semester I,8,Metallurgical Engineering,3,,UG,2015
COEP,411019010,424,PH-15001,Optics and Modern Physics,11,4294,Div-5,13,Semester I,7,Mechanical Engineering,4,,UG,2015
COEP,411019010,424,PH-15001,Optics and Modern Physics,11,4294,Div-5,3,Semester I,2,Civil Engineering,9,,UG,2015
COEP,4189001001,751,CM-15002,Construction Materials and Materials Management,11,4290,Div-1,76,Semester I,10,Civil Engineering,9,,PG,2015
COEP,411117030,660,ML-15002,Humanities,11,4290,Div-1,76,Semester I,10,Civil Engineering,9,,PG,2015
COEP,411401088,756,CM-15004,Probability and Data Analysis,11,4290,Div-1,76,Semester I,10,Civil Engineering,9,,PG,2015
COEP,4192001004,752,CM(DE)-15001,Professional Practice in Construction,11,4290,Div-1,76,Semester I,10,Civil Engineering,9,,PG,2015
COEP,4189001001,786,CM-15005,Laboratory - I (Lab-1),11,4290,Div-1,76,Semester I,10,Civil Engineering,9,,PG,2015
COEP,4196001015,788,CGE-15004,FEM in Geomechanics,11,4290,Div-1,78,Semester I,19,Civil Engineering,9,,PG,2015
COEP,4103001005,792,CGE-15005,Geotechnical Engineering Lab Practice-I,11,4290,Div-1,78,Semester I,19,Civil Engineering,9,,PG,2015
COEP,4103001005,757,CGE-15001,Soil Engineering - I,11,4290,Div-1,78,Semester I,19,Civil Engineering,9,,PG,2015
COEP,410901028,790,CGE(ILE)-15001,Environmental Geotechnology,11,4290,Div-1,78,Semester I,19,Civil Engineering,9,,PG,2015
COEP,4196001010,791,CSE-15007,Structural Engineering Lab Practice-I,11,4290,Div-1,79,Semester I,20,Civil Engineering,9,,PG,2015
COEP,4196001006,743,CSE-15002,Solid Mechanics,11,4290,Div-1,79,Semester I,20,Civil Engineering,9,,PG,2015
COEP,4186001011,755,CSE-15006,Structural Dynamics,11,4290,Div-1,79,Semester I,20,Civil Engineering,9,,PG,2015
COEP,410901022,744,CSE-15003,Theory of Thin Plates and Shells,11,4290,Div-1,79,Semester I,20,Civil Engineering,9,,PG,2015
COEP,4197001018,731,CM-10001,Advanced Treatment of Water and Waste Water,11,4290,Div-1,77,Semester I,17,Civil Engineering,9,,PG,2015
COEP,4193001013,796,CM-15002,Seminar,11,4290,Div-1,77,Semester I,17,Civil Engineering,9,,PG,2015
COEP,411117030,660,ML-15002,Humanities,11,4290,Div-1,77,Semester I,17,Civil Engineering,9,,PG,2015
COEP,410901023,795,CM(DE)-15001,Channel and River Hydraulics,11,4290,Div-1,77,Semester I,17,Civil Engineering,9,,PG,2015
COEP,4108001021,797,CM(DE)-15002,Design of Reactors and Environmental Chemistry,11,4290,Div-1,77,Semester I,17,Civil Engineering,9,,PG,2015
COEP,410901023,732,CM-10002,Water Resource and Environmental Engineering Laboratory-I,11,4290,Div-1,77,Semester I,17,Civil Engineering,9,,PG,2015
COEP,4100002004,627,COC-15003,Advanced Computer  Networks,11,4290,Div-1,80,Semester I,21,Computer Engineering,8,,PG,2015
COEP,419902007,633,COC-15005,PG Laboratory - I,11,4290,Div-1,80,Semester I,21,Computer Engineering,8,,PG,2015
COEP,410902016,625,COC-15001,"Probability, Statistics and Queuing Theory",11,4290,Div-1,80,Semester I,21,Computer Engineering,8,,PG,2015
COEP,419902007,626,COC-15002,Topics in Databases,11,4290,Div-1,80,Semester I,21,Computer Engineering,8,,PG,2015
COEP,4176002002,677,COC(DE)-15001,Distributed Operating Systems,11,4290,Div-1,80,Semester I,21,Computer Engineering,8,,PG,2015
COEP,411404054,876,EWW(DE)-15003,Cognitive Radio Lab ,11,4290,Div-1,86,Semester I,27,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,411302056,534,CT-12004,Digital System Laboratory ,11,4290,Div-1,68,Semester III,5,Information Technology ,8,,UG,2015
COEP,411302056,489,CT-12001,Digital Systems,11,4290,Div-1,68,Semester III,5,Information Technology ,8,,UG,2015
COEP,411428028,303,BP-12001,Basic Architectural Design,11,4290,Div-1,19,Semester I,11,Planning,21,,UG,2015
COEP,419803009,661,EPS-15001,Engineering Optimization,11,4290,Div-1,81,Semester I,22,Electrical Engineering,7,,PG,2015
COEP,4196001010,843,CE(ILE)-15004,Matlab for Engineering Applications,11,4290,Div-1,79,Semester I,20,Civil Engineering,9,,PG,2015
COEP,410325003,693,MAT-15001,Computational Methods in Engineering,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,410325003,443,MA-15003,Computational Methods in Engineering,11,4290,Div-1,78,Semester I,19,Civil Engineering,9,,PG,2015
COEP,410325003,443,MA-15003,Computational Methods in Engineering,11,4290,Div-1,79,Semester I,20,Civil Engineering,9,,PG,2015
COEP,410325003,443,MA-15003,Computational Methods in Engineering,11,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,,PG,2015
COEP,50004057,572,EVE(DE)-15003,Programming Languages for Embedded Software,11,4290,Div-1,88,Semester I,29,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,50004057,867,EVE(DE)-15006,Programming Languages for Embedded Software Lab ,11,4290,Div-1,88,Semester I,29,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,411308066,837,PE(ILE)-15002,Micro Controller and Its Application,11,4290,Div-1,94,Semester I,35,Production Engineering,2,,PG,2015
COEP,410706018,836,ME(ILE)-15002,Finite Element Method,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,4198005005,838,ICE(ILE)-15001,Smart sensors and systems,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,410908009,844,PE(ILE)-15004,Project Planning and Control ,11,4290,Div-1,91,Semester I,33,Metallurgy and Material Science,3,,PG,2015
COEP,410908009,844,PE(ILE)-15004,Project Planning and Control ,11,4290,Div-1,93,Semester I,34,Metallurgy and Material Science,3,,PG,2015
COEP,410003002,848,EE(ILE)-15001,Engineering Optimization ,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,4196001010,843,CE(ILE)-15004,Matlab for Engineering Applications,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,410908009,844,PE(ILE)-15004,Project Planning and Control ,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,411008011,845,PE(ILE)-15005,Reliability Engineering ,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,410003002,848,EE(ILE)-15001,Engineering Optimization ,11,4290,Div-1,92,Semester I,32,Mechanical Engineering,4,,PG,2015
COEP,410706018,836,ME(ILE)-15002,Finite Element Method,11,4290,Div-1,92,Semester I,32,Mechanical Engineering,4,,PG,2015
COEP,411304046,849,ETC(ILE)-15001,Artificial Intelligence,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,4196001010,843,CE(ILE)-15004,Matlab for Engineering Applications,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,410908009,844,PE(ILE)-15004,Project Planning and Control ,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,411008011,845,PE(ILE)-15005,Reliability Engineering ,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,4108007011,847,MM(ILE)-15001,NanoMaterials & NanoTechnolog,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,411304046,849,ETC(ILE)-15001,Artificial Intelligence,11,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,,PG,2015
COEP,4189004004,851,ETC(ILE)-15002,Image Processing and Applications,11,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,,PG,2015
COEP,4196001010,843,CE(ILE)-15004,Matlab for Engineering Applications,11,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,,PG,2015
COEP,410908009,844,PE(ILE)-15004,Project Planning and Control ,11,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,,PG,2015
COEP,411304046,849,ETC(ILE)-15001,Artificial Intelligence,11,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,,PG,2015
COEP,4189004004,851,ETC(ILE)-15002,Image Processing and Applications,11,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,,PG,2015
COEP,411308066,837,PE(ILE)-15002,Micro Controller and Its Application,11,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,,PG,2015
COEP,410908009,844,PE(ILE)-15004,Project Planning and Control ,11,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,,PG,2015
COEP,4198005005,838,ICE(ILE)-15001,Smart sensors and systems,11,4290,Div-1,83,Semester I,24,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4191007005,850,MM(ILE)-15002,Laser Materials Processing,11,4290,Div-1,83,Semester I,24,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4198005005,838,ICE(ILE)-15001,Smart sensors and systems,11,4290,Div-1,86,Semester I,27,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4108007011,847,MM(ILE)-15001,NanoMaterials & NanoTechnolog,11,4290,Div-1,86,Semester I,27,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,410003002,848,EE(ILE)-15001,Engineering Optimization ,11,4290,Div-1,87,Semester I,28,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4196001010,843,CE(ILE)-15004,Matlab for Engineering Applications,11,4290,Div-1,87,Semester I,28,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4191007005,850,MM(ILE)-15002,Laser Materials Processing,11,4290,Div-1,87,Semester I,28,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4108007011,847,MM(ILE)-15001,NanoMaterials & NanoTechnolog,11,4290,Div-1,87,Semester I,28,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4196001010,843,CE(ILE)-15004,Matlab for Engineering Applications,11,4290,Div-1,88,Semester I,29,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4193001013,841,CE(ILE)-15003,Numerical Methods,11,4290,Div-1,88,Semester I,29,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4198005005,838,ICE(ILE)-15001,Smart sensors and systems,11,4290,Div-1,88,Semester I,29,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4108007011,847,MM(ILE)-15001,NanoMaterials & NanoTechnolog,11,4290,Div-1,88,Semester I,29,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4196001010,843,CE(ILE)-15004,Matlab for Engineering Applications,11,4290,Div-1,81,Semester I,22,Electrical Engineering,7,,PG,2015
COEP,4193001013,841,CE(ILE)-15003,Numerical Methods,11,4290,Div-1,81,Semester I,22,Electrical Engineering,7,,PG,2015
COEP,410908009,844,PE(ILE)-15004,Project Planning and Control ,11,4290,Div-1,81,Semester I,22,Electrical Engineering,7,,PG,2015
COEP,4189004004,851,ETC(ILE)-15002,Image Processing and Applications,11,4290,Div-1,82,Semester I,23,Electrical Engineering,7,,PG,2015
COEP,4196001010,843,CE(ILE)-15004,Matlab for Engineering Applications,11,4290,Div-1,82,Semester I,23,Electrical Engineering,7,,PG,2015
COEP,4193001013,841,CE(ILE)-15003,Numerical Methods,11,4290,Div-1,82,Semester I,23,Electrical Engineering,7,,PG,2015
COEP,411304046,849,ETC(ILE)-15001,Artificial Intelligence,11,4290,Div-1,80,Semester I,21,Computer Engineering,8,,PG,2015
COEP,410003002,848,EE(ILE)-15001,Engineering Optimization ,11,4290,Div-1,80,Semester I,21,Computer Engineering,8,,PG,2015
COEP,4189004004,851,ETC(ILE)-15002,Image Processing and Applications,11,4290,Div-1,80,Semester I,21,Computer Engineering,8,,PG,2015
COEP,411308066,837,PE(ILE)-15002,Micro Controller and Its Application,11,4290,Div-1,80,Semester I,21,Computer Engineering,8,,PG,2015
COEP,411201083,839,CE(ILE)-15001,Environmental Impact Assessment ,11,4290,Div-1,76,Semester I,10,Civil Engineering,9,,PG,2015
COEP,4191001017,840,CE(ILE)-15002,Sustainable Smart Cities ,11,4290,Div-1,76,Semester I,10,Civil Engineering,9,,PG,2015
COEP,4193001013,841,CE(ILE)-15003,Numerical Methods,11,4290,Div-1,77,Semester I,17,Civil Engineering,9,,PG,2015
COEP,411201083,839,CE(ILE)-15001,Environmental Impact Assessment ,11,4290,Div-1,33,Semester I,39,Town and Country Planning,21,,PG,2015
COEP,4191001017,840,CE(ILE)-15002,Sustainable Smart Cities ,11,4290,Div-1,33,Semester I,39,Town and Country Planning,21,,PG,2015
COEP,4193001013,841,CE(ILE)-15003,Numerical Methods,11,4290,Div-1,91,Semester I,33,Metallurgy and Material Science,3,,PG,2015
COEP,4193001013,841,CE(ILE)-15003,Numerical Methods,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,4191001017,840,CE(ILE)-15002,Sustainable Smart Cities ,11,4290,Div-1,92,Semester I,32,Mechanical Engineering,4,,PG,2015
COEP,4191001017,840,CE(ILE)-15002,Sustainable Smart Cities ,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,4193001013,841,CE(ILE)-15003,Numerical Methods,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,4193001013,841,CE(ILE)-15003,Numerical Methods,11,4290,Div-1,86,Semester I,27,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4191001017,840,CE(ILE)-15002,Sustainable Smart Cities ,11,4290,Div-1,87,Semester I,28,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4198005005,838,ICE(ILE)-15001,Smart sensors and systems,11,4290,Div-1,87,Semester I,28,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,411428028,303,BP-12001,Basic Architectural Design,11,4290,Div-1,19,Semester I,11,Planning,21,,UG,2015
COEP,411019009,600,AS-15002,Basic Science,11,4290,Div-1,19,Semester I,11,Planning,21,,UG,2015
COEP,411019009,305,PH-13001,Basic Physics,11,4290,Div-1,19,Semester I,11,Planning,21,,UG,2015
COEP,4198005005,835,ME(ILE)-15001,Steam Engineering,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,4198005005,838,ICE(ILE)-15001,Smart sensors and systems,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,411325047,448,MA-12005,Foundation of Mathematics-I,11,4290,Div-1,74,Semester III,8,Metallurgical Engineering,3,,UG,2015
COEP,411325047,448,MA-12005,Foundation of Mathematics-I,11,4290,Div-1,71,Semester III,7,Mechanical Engineering,4,,UG,2015
COEP,411325047,448,MA-12005,Foundation of Mathematics-I,11,4290,Div-1,72,Semester III,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,411325047,448,MA-12005,Foundation of Mathematics-I,11,4290,Div-1,66,Semester III,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,411325047,448,MA-12005,Foundation of Mathematics-I,11,4290,Div-1,69,Semester III,1,Electrical Engineering,7,,UG,2015
COEP,411325047,448,MA-12005,Foundation of Mathematics-I,11,4290,Div-1,67,Semester III,3,Computer Engineering,8,,UG,2015
COEP,411325047,448,MA-12005,Foundation of Mathematics-I,11,4290,Div-1,68,Semester III,5,Information Technology ,8,,UG,2015
COEP,411325047,448,MA-12005,Foundation of Mathematics-I,11,4290,Div-1,65,Semester III,2,Civil Engineering,9,,UG,2015
COEP,411507055,864,MPR-15004,Solidification Processing &Material Joining,11,4290,Div-1,93,Semester I,34,Metallurgy and Material Science,3,,PG,2015
COEP,411306055,682,MDE-15001,Mathematical methods in Engineering,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,411317067,437,HS-15001,Professional Communication ,11,4290,Div-1,13,Semester I,7,Mechanical Engineering,4,,UG,2015
COEP,410706018,686,MDE-15004,Advanced Vibrations and Acoustics,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,4108006010,685,MDE-15003,Computer Aided Design,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,411417088,660,ML-15002,Humanities,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,410806017,687,MDE-15005,Lab Course,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,410806017,683,MDE-15002,Stress Analysis,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,410806017,688,MDE(DE)-15001,Advance Machine Design,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,4194006001,720,MHP-15005,Advance Heat Transfer,11,4290,Div-1,92,Semester I,32,Mechanical Engineering,4,,PG,2015
COEP,410306019,716,MHP-15003,Fluid Dynamics,11,4290,Div-1,92,Semester I,32,Mechanical Engineering,4,,PG,2015
COEP,411417088,660,ML-15002,Humanities,11,4290,Div-1,92,Semester I,32,Mechanical Engineering,4,,PG,2015
COEP,4103006007,717,MHP-15004,Advanced Refrigeration and cryogenics,11,4290,Div-1,92,Semester I,32,Mechanical Engineering,4,,PG,2015
COEP,410306014,721,MHP-15006,Thermal Engineering Lab Practice,11,4290,Div-1,92,Semester I,32,Mechanical Engineering,4,,PG,2015
COEP,4196006006,715,MHP-15002,Thermodynamics  and Combustion,11,4290,Div-1,92,Semester I,32,Mechanical Engineering,4,,PG,2015
COEP,4194006001,698,MAT-15005,Auto Lab-1: NVH,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,4194006001,695,MAT-15003,Automotive Engineering Systems,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,4194006001,694,MAT-15002,Automotive Fuels and Emission,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,4194006001,696,MAT-15004,Communication Skill and Seminar,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,411417088,660,ML-15002,Humanities,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,411406059,705,MAT(DE)-15003,Automotive Tribology,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,4194006001,711,MAT(DE)-15006,Automotive NVH,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,419906016,435,EF-15003,Computer Aided Engineering Drawing ,11,4290,Div-1,13,Semester I,7,Mechanical Engineering,4,,UG,2015
COEP,419906016,583,ME-15003,Computer Aided Engineering Drawing Lab,11,4290,Div-1,13,Semester I,7,Mechanical Engineering,4,,UG,2015
COEP,419906016,435,EF-15003,Computer Aided Engineering Drawing ,11,4290,Div-1,3,Semester I,2,Civil Engineering,9,,UG,2015
COEP,419906016,583,ME-15003,Computer Aided Engineering Drawing Lab,11,4290,Div-1,3,Semester I,2,Civil Engineering,9,,UG,2015
COEP,411401091,758,CGE-15002,Earth Dam and Retaining Structures,11,4290,Div-1,78,Semester I,19,Civil Engineering,9,,PG,2015
COEP,4108007011,847,MM(ILE)-15001,NanoMaterials & NanoTechnolog,11,4290,Div-1,83,Semester I,24,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4101006008,514,AS-12001,Foundation of Physics ,11,4290,Div-1,71,Semester III,7,Mechanical Engineering,4,,UG,2015
COEP,4103006002,514,AS-12001,Foundation of Physics ,11,4290,Div-1,71,Semester III,7,Mechanical Engineering,4,,UG,2015
COEP,410319001,425,PH-15002,Optics and Modern Physics Laboratory,11,4295,Div-6,11,Semester I,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,411019007,425,PH-15002,Optics and Modern Physics Laboratory,11,4295,Div-6,11,Semester I,6,Instrumentation and Control Engineering ,5,,UG,2015
